screen_name	name	id	location	followers_count	friends_count	description
bobbylilac	Iain 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍⚧️🏳️‍🌈👬♓️JOIN A UNION	311948181	London, England	728	4261	former body double for A list celeb. waiting for the call for the sequel. #BLACKLIVESMATTER. He/Him.
AbboLufc	Abbo	429471744	Leeds, England	547	1801	Kop N11
ihatethallium	ihatethallium	43337976	The Las Vegas Strip, Paradise	83	1134	heaven and las vegas
ucuglos	@ucuglos	1149257117007851520	Cheltenham, England	597	2361	This is the UCU Gloucestershire branch for all local and national news.
ThyClemens	Timothy Clemens	1432328940887154697		2	59	I'm only here for Grimes
Bdoubleu82	Brian	1067389026473312256		105	1861	
lookatcha_B	B.	2307235873		223	2485	a journal and a setlist
SuperPsyBolt	༺༻	1057515282422550529	Universe	96	242	he/him/his 21+
neetainari	Neeta	558019280	Oulu, Suomi	3109	1173	kaikkien asioiden asiantuntija, maaltamuuttaja ja ammattisaamelainen. mulla on vakityö ja koira. mielipiteet tori.fi-löytöjä
gregyao11	Greg Yao	1431292714667188224		6	467	
ange7boy	angelboy	1395476595419254784	𝘤𝘦́𝘶	1445	2557	singer / songwriter cantor / compositor 7 • capricorniano
sandrapSWE	Sandra P	1499273917122367490		1	46	
hello_its_riko	Riko Enomoto	1056772823602028544		14	256	
DavidjMack207	David	1449749349362245635		10	93	Spermbank... I love it Raw in my 🍑
RanTLaw	leaves welding to welders	2288982860		1005	1787	would prefer to be a historian; would prefer to be out on a bike; he/him
vpellegri20	vince pellegri	591047162	Atlanta, GA	499	1579	We think we know what we're doin', That don't mean a thing
__Shivaya	gly || 📖: A Maldição do Tigre	1226707756771610624		24	473	c'est la vie (sei lá viu) | Escritora, bookstan e fanática por política, história e música, prazer 😉 Vamo conversar algo aleatório 3:00 am?
seanbschmn	Sean✨	222572692	Dundee	1170	885	(he/him)
jesterinthealps	ditz	1432654952451788800		6	505	gentle indoor gay
tasismail29	Ismail Tas	1499172354529931269		0	1	
fabiopaula	Fábio Paula	24943177	São Paulo	145	143	soy sulamericano de feira de santana (sp, brazeel)
play107yeg	play 107	80365040	Edmonton AB Canada #YEG	17813	3171	#1 for throwbacks! call or text us at 780-784-7107 #play107 #play107yeg #play107edmonton
ryandavidphoto	agingersnappingphotos	728263678978592768	New York, USA	126	335	Street & travel photographer. NYer. Blogger & YouTuber. Avid reader of (mostly) fiction. Espresso lover. Ginger. Nice guy. Ama et fac quod vis. Eng/Ita/Esp
100ph2p	peaga	1499107505221382150		0	27	
darlin_cece	Cece Darlin	1499098827072102405		0	59	nobody puts baby in a corner
Hughesee10	Hughesee	1498782559416852481		5	170	
DrKennyForbes1	DrKennyForbes	1177911092426739712	UK	39	368	Lecturer in Commercial Music @ UWS, views own etc. LoveMusicHateRacism
dreamboat_depot	Scott	219211508		60	593	
kdking37	King	1054843597349052416	Grande Cache, Alberta	7	609	I’m only here to read other people’s tweets. All my followers are hussies, and you know it.
JacobVa36314291	lav	1488707215452254209		10	260	
ariellefree	Arielle Free	24918393	LONDON/GLASGOW	21376	2291	🏴󠁧󠁢󠁳󠁣󠁴󠁿 DJ & Broadcaster | @bbcr1 Mon-Thur 4-7am | MNG: louisa@moneymanagementuk.com | DJ: becci@frameartists.co.uk | https://t.co/dc2snpZDSk
_cheekyaussie	cheekyaussie	1330342218415091717		13	25	I'm a cheeky Aussie who likes to travel and have fun. Quirky, irreverent, loyal as a puppy, naughty af. Don't take life to seriously. Come laugh with me!
nadia_rose7	Nadia Younes	105254128	Manchester	476	1310	Clubs Editor @theskinnymag: nadia@theskinny.co.uk. Freelance journalist / editor: nadiayounes07@gmail.com
Karin51114128	Karin	1498887116926996483		0	9	
idonttwit2	Iain	103341252	East, England	49	644	
David78948318	David_Iceland	1467591173938286592	Iceland	1	30	
Don_Carlos7	Carlos A. De Anda	293617997	UK	70	588	United till I die (ST) !!! 20 times - 20 times Man United !!! Photographer-journalism&media work.Sports-Music-Film. UK (London-Cumbria-Manchester)-España&México
MattDaviesAdams	Matt Davies-Adams	2617056561	Back in the East Mids	9752	692	Commentator for Chelsea TV and others, podcaster for @TheTotallyShow and @TheAthleticUK
KJGAndersen	Kristoffer Andersen	1028942741315706881		9	706	
WakeUpandFakeIt	WakeUp&FakeIt	1373427576438362117		15	260	Culture, music, tennis, travel.
paultc78	Paultc78	1198184594778021889		10	429	
Rollman_GWSC	SP	170750079	Glasgow	231	1464	in the kitchen
HenryEdmonds5	Henry Edmonds	3976540126		83	207	
Angel_MC29	Kirikou	105281537	CDMX	164	180	Es el momento correcto para olvidar el pasado.
sjsisushsu	Sjsisushsu	1341987003865317377		0	19	
JasonLa93384158	Jay Jay	1484332622440329218	Tennessee	62	706	
Mitchful1	M I T C H (Taylor’s version)	973392060958027776	San José, Costa Rica	49	379	unpopular since the 90s 🏳️‍🌈
miasma_i	miasma i	970867652762550273		1	325	
sebastianqsee	Sebastian	1327428509250228225	Brooklyn, NY	0	333	
brucker_stl	brucker_DALTX	98481064	United States	0	60	
ailisea	ailíse	1346106983875809281	Staveo	5	170	🧃🦡🌴⛅️
RhiannonEvans14	Rhiannon Evans	1115348185	Caernarfon 	228	478	
oliviamissthang	Olivia Hart	1450478522816942080		24	550	Sports BLM✊🏿 Singing ,dancing Sneaker head Funny and sweet
regina_parsa	reginaparsa	2536008263	Gothenburg, Sweden	778	861	love music,people and Adam Lambert! Glambert forever....
JohnBell	John Bell	70734084	Glasgow, Scotland	82539	1399	Scottish actor seeing where life takes me ✨
Gibbsie82	James Gibbs	27443670	Northamptonshire UK	75	931	Maths enthusiast and raconteur
wozzawozza27	wozza	180059259		0	196	
KVL1N1ONE	Croix	3323928502		38	318	
justglenf	Just Glen	1381955440263725064	The Shire	172	1555	#LotR @StarWars @BathRugby @MKDonsFC ex Acid House DJ, Loves Curry, Pints, Scooters 🛵 & @CaptainTomMoore. Dreams of owning a #narrowboat and #vanlife
lucyrose80	Lucy Putman	20629986	Rickmansworth, England	19	225	
BoundsMusic	Music Out of Bounds	1420900759034597382	With the music!	137	280	A podcast. Hosted by the inimitable @JerommeGraham & @TheQHBlend. We talk about music. A lot.
RiqueSampaio	Rique Sampaio	25033260	São Paulo	13697	2624	Jornalista, designer, criador do podcast Primeiro Contato 🖥️ 🏳️‍🌈 Sócio-fundador do @OverloadrBR. Jogos, política, Brasil, gênero, tecnologia, música, BBB
SeanSeanGetItOn	Sean Meinyer	1498684350321336329		6	76	Fun in the Sun of the Desert!
HettyLee6	Hetty Lee	1498541861157408770		28	764	
lucycbranson	Lucy	524304876		7	377	
Yearder	Rob Stone	589387024	Suffolk coast	135	1266	
vampiroegotico	tiggy	46231485	São Paulo	649	741	bumbum como é bom ser lelé https://t.co/8oaTGGLwHe
rob_taylor_dba	Rob Taylor	2367635150		20	567	
MikeCrosby87	Mikael Cortes 🇺🇦	1465749616037613575	Pittsburgh, PA	35	602	I like sports 'n' entertainment stuff 'n' things. I'm on YouTube/Spotify, and elsewhere. Take life day by day. Hufflepuff FTW!
R1chardatron	Rich Corbridge	162317442	Wakefield, England	12096	9385	CIO @BootsUK | Advisor @SilverBuck_UK | Chair of BESTS @RCSI_Irl | #Digital #CIO #Health #Retail #TechAtBoots #CookBooks #House #Ibiza #Family | Own Views
DarrenLeeWare	Darren Ware	317907394	Newcastle upon Tyne, UK	115	1510	
susumuleaks	すすむ	1498675179181981699		0	107	
jotobuenaonda	Antonio Franco	1489375501974220800	Guadalajara, Jalisco	209	3879	Solo RT a cosas chuscas
IndiaLovesXtina	Santo Christina Aguilera	1483730914404618247		32	67	#Santo #LaFuerza #ChristinaAguilera #Xtina
NavyPerpetual	Perpetual_Navy	1334468464220778506		0	42	
TaiFlorie	Tai Florie	1058899652	Dallas, Texas	97	4029	
acuraintegurl4	acuraintegurl	1498631899681591300		1	75	galaxy brain stream of consciousness
MenneDanica	Menne Danica andreasen	1498631690293583875		1	3	
jabucica1	iva znaor	129559567	Croatia	522	1783	Horror👻 Reader📚 Trekkie🖖 Potterhead🦉 Buffyholic😈
kiarienjeri5	Kiarie Njeri	584652755	kenya	35	702	God is my alias, So if I don't have faith in me, Then it basically makes me an atheist.
bat_bich	Bat Bich	1498218678659293186		17	326	31 year old
randgebieter	Mari, die investierte Katze	1498441984385728519		3	538	
HarryOw87872009	Harry Owen	1498437981228654592		47	186	
MarcosRGCh	Marcos	1329195577465319426		0	238	STFU!
hippsomhappsom	hippsomhapp	1497094360227319808		4	374	
benrix75	Ben	483637461		16	178	
ryanburrett	Ryan Burrett	1436100596654764042	Mulubinba / Newcastle 	7	223	I blink therefore I am
nghtdrv	regan roskam 𓁿	1449911243230220289		213	2104	media student and sewer rat
STTHECK	STTHECK	1460269366323421189		9	497	
jamohaleva123	Valter Erwallius	1498393865048502283		0	1	
AnnaJac99208750	Anna Jacobson	1498376419214340099		0	5	
BoringConCall	BoringConCallNapkinDoodle	1498246962855956480	Leeds, England	0	26	Doodle on napkins instead of paying attention.
jonmblackwell	jonathan	1498003014493388802	Chicago, IL	0	84	
p_jneal	Pete Neal	2491407391		26	370	
e_talutyte	Emilija Talutyte	1498245444429885442		0	23	
malin_hennings	Malin Hennings	1498223353181712385		0	18	
ESCdrag	Melody Festivalen	1498020681069604870	Belfast	174	418	Eurovision Queen Belfast based Drag Artist
Seanywarny	Sean Warnick	1266804794058031104		5	368	
iamboubi	iamboubi	1375633871253950464		7	188	J'aime la musique, un peu, beaucoup, passionnément. Les chips pis le brocoli. 🇨🇦 Montréal, QC
CarlosCBaena	Carlos Caro Baena	598767478	Barcelona	284	880	Escritor, buscando editor para mis dos novelas. Escribiendo la tercera. Amante del arte, apasionado de todo lo original.
juliandbermeo	julian.bermeo	1469237363499057154		24	121	De Bogotá en Bilbao Estudiante de PhD en Derechos Humanos: retos éticos, políticos y sociales @udeusto MA Development Studies @erasmusuni
PopITNOLove	Pop! In the Name of Love	1336942832095936512		3	140	
LancashireRob	Rob 🏳️‍🌈 🐻	340556920	South East, England	1334	1736	Lancastrian. History, Nature , Equity, Stories. F1. Art / Theatre. Fragrance. e-bike. Music. Eurovision. he/they. Mixed Heritage. Own words.
hardspinnerz	HARDSPINNERZ	4122745047	Ecuador	706	4758	Greetings!! straight from the middle of the World, Ecuador! | Here is HARDSPINNERZ | DJ & Producer - Hardstyle - HARD Electro - EDM
LeftyGoblin	🐀🐁WEAR A MASK	1490534846757810176	Wisconsin, USA	37	780	Used to be @LeftyPants. She/Her Lover of rats, bats, and things creepy. the feminist, socialist, atheist your parents warned you about.
CoInwood	Scott Inwood	483885926	Liverpool	194	1734	hello name is Scott and I'm liverpool supporter no1 fan
RogersJonJ	Jon Rogers	1419728243956015108		0	67	
atherton_kye	Kye Atherton	1493667848996233223		2	2	
felix_sondra	Sondra Felix	1493837733655056384		0	5	
ZachNHebert	Zachary Hebert	874703444	Philly & South Louisiana	85	303	Linguist | Anthropologist | Rower | Carb Enthusiast -- Healthcare research and storytelling for @PublicisHealth's @Verilogue
seungtak000	Seung	1497793322068242433		1	10	
hidingjaguar	ander 🌕✨ MY LOVE	1497357501112725505	São Paulo, Brasil	46	185	(d)ele - he/him • ♏ • i rather lose for what i am than win for what i ain't
PajueloDylan	Dylan Pajuelo	1495041896204414977		39	538	
MlLFlSM_	robert pattinson pr manager	1172745699961843712		1021	958	my heart? my hips? my body? my love? trying to find a part of me that you didn’t touch?????????????
FlowerLanz	Flower Lanz	1493991729615282183	Venezuela	1	55	dios es amor nada me falta ❤💜😘🥰🌞🤗
TylerPoston2650	Tyler	1381544501781655552	Statesville, NC	119	3166	My name is Tyler I'm a bad person im a supervillain on Minecraft And on Roblox And Gta And in real life
LeanneW09179881	Leanne Ward	1072855587988348929	Longbenton, England	24	169	
growdaleleigh	DALELEIGH	1195153492878323712		19	406	future ghost
sagitari_art	jon	1495047218935611393	Uberaba, Minas Gerais 	6	241	tiktok: @sagitari_art
chres_topher	chres	340790940		0	1366	bleepbloop
jared_fleming	Jared	22475050	London	430	462	✨ Gorgeous Orphan ✨ @GAYTIMES 💖 Everything I do is for my memoir.
brocclihead	Ali👺	1460411967995318279	Philadelphia, PA	12	249	‼️New Twitter‼️ ❌If you can't ❌ I will🚦🇯🇵🇨🇴🇮🇷 👾20👾 PHX✈️PHL
Nate5279	Nathan Channel	780235713942085632		5	142	
kungaleks90	Kungaleks90	1437874209963847683		1	78	
richardbalba	ricardo balbastro	204502063		222	2354	La vida es un riesgo 'chiefskingdom'
b0l0rmaa	251	67983138		0	1780	
fole1sam	sam	953308946638557184	Minneapolis, MN	4	202	
courtneytrouble	Courtney Trouble	14792188	Bay Area California	46318	2552	Artist, Adult Performer & Web Designer. Founder of @TROUBLEfilms. Upcoming Panelist at "Tech-Driven Trends in Adult Entertainment" #SXSW 2022 🏳️‍⚧️ they/she
Sun_dance1979	Edward West	830000943009845248		6	116	
JStew_13	RosaFrida	959812262591717376		129	91	Just your regular degular girl gamer🤷🏼‍♀️ Fulltime Student @SUNYCanton. Mother. Athlete.
SHIBArmyy	Shib ZeroKiller!	886515099913125888		5343	2842	Animal lover! #SHIBARMY #ShibTrain #Kishu #Feg #SHIB SEASON is COMING!!
DarkLover_266	C.L.E.Y.	1200184108355338248	Rio de Janeiro, Brasil	55	511	Sem rótulos, eu sou o que eu quiser.
VeraWShestako07	Vera	1218555540231610369		121	1270	
Missy11468	Missy	1484858570923552768		25	2182	She / her,
ronaldendres	Ronald Endres	2986939883	Minnesota, USA	122	497	Ron Endres Hampton Minnesota
niallotuairisc	Niall	215659289	Dublin	497	1640	🕶️ 🔴⚫
Rob_zombies26	Robyn Nance	1514666552	where you want it 	128	1329	I act my age more then people around me hi I'm not gay I work for army an cop an Washington state of success of what we call it an agent
disdisdisease	music fighter ok°°°°°°°병	1365418609774899208		7	43	〔名 ALEXA〕 💜 〔music, bangtan twt〕▪︎〔ot7, j-hope〕▪︎〔'86 line, queer, neurodivergent〕▪︎〔usa〕▪︎〔english, 日本語学んでいる〕 💜 〔 @^ ♡ ^@ 〕
a2770ae6dc8e499	🎀Miss_Black~Diamond💎💃🎀🌴👑	2721868138		146	2616	Loving 🥰 my family trust no one ☝️ stay to ourselves 💍💘5 boys &2girls 👔👔👔👔👔👗👗
RMtweetybird	Righteous Minds	1391396504024363010		7	114	You’re the reason I keep chapstick at my bedside
JKiramman	Jojo	1186667442069819393		78	4787	🇵🇷🏳️‍🌈🏳️‍⚧️
Ttlm86Tim	TimLim	2995230312	Northeastern USA	174	4456	
Disco_Somber	The Somber Disco	1493240542615977987		2	23	I reckon most of these tweets will be made after copious amounts of red wine 🍷
airtemple_adair	adair | 🇵🇸	1352792433038422016		54	1504	white | they/she
HemmeeEric	Eric 🏳️‍🌈🏳️‍🌈	903085651406594048	Truro, MA	34	223	NJ born and bred, Cape Cod resident now
BakarSofia	Sofia Bakar	1496994561847181320		1	101	
MariaBa58442693	Maria Batt	1494260294570299395		120	1764	Love my family
Morganistik	Morganistik	19848813	Paris | Berlin | London	1130	1900	Music photographer and NFT artist. Paris | Berlin | London
dngthy53210694	dương thùy	1496912635916292096		0	98	
exxpiredpersona	Expiredpersona	1496886560339464207		0	63	
niiika84	Annika Larsson	243670228		3	12	
milagrostabar10	milagros tabares	1493729538064351232		34	1171	Soy mami y amo a mis hijos
amyhenry45	Amy	1266416997459525632		112	930	
AprilTolmie	TheWeeYin	2788717515		19	597	
brz_barbara	peronotreally	1229803256832036864	Barranquilla, Colombia	92	1367	im fine pero not really amix 🤷🏻‍♀️ me dicen guarbara y barbareta. también barborracha. también solo bar 🤷🏻‍♀️
StigBAndersson2	Stig B Andersson	1496812301407633409		0	129	
Stevesowmind1	Stevemcgough@sowmindful	1421071591975358469		1	14	Steve McGough is married and a father of two amazing boys, the youngest of whom has Autism and ADHD.
klara_anden	Klara Andén	1496799404338159616		0	35	Artist/låtskrivare/twittrare? Eller?
ChiaHsunLu1	Chia Hsun Lu	1485945469977382917		1	23	
martin_bovin	Martin Bovin	2940589749	Stockholm, Sweden	3	81	
Stingrat	Donovan Franke	50475944	London	24	561	
dabbingfurry	Michael Gibbs	941644133185269760	Essex boy/Yorkshire man	90	822	I sometimes buy The Big Issue out of social embarrassment, I don't buy a fucking bank. / He/him⁣⁣ / 19
SheisChuckie	Chuckie 💁🏻 🏳️‍🌈	1470638470309634052	Bay Area, California 	76	230	A sober gay who loves horror movies, comics, Divas, music, but mainly I love horror movies 🍿🎥💁🏻 (Her/She)
SarahJasmine01	Sarah Jasmine	1293868148832305152	Lahore, Pakistan	27	634	Social media Activist and an Extrovert...... Being Fearlessly Authentic.
bigstereo	bigstereo	18413779	WTF, USA	2104	94	Queer Bloghouse Elders. Black Trans Lives Matter.
safficism	peach	1452282218768969741		129	534	1996 . 💙💗💜 . literally always at work
KittyCushion4	Kitty Cushion 😻	1398497666493935622	Melbourne, Victoria	127	755	Atheist. Optimist. Quiet achiever. Deaf cat mumma.
Paulo_VictorCB	KING 👑	79642637	Vitória, Brasil	792	1106	30, Capricórnio
Jeffrey87844276	SirMadam	1272528978922831873	Linndale Ohio	1	283	Libra sun, Pisces moon, Aquarius rising__ They/Them/Theirs Gamer, Binger, Psychic I think.
christopher44u	Christopher44u	1488418257073623040		34	1370	
djsllan	Sllan	49598413		578	924	https://t.co/tl7VIxNntg
taniacanizalez	Canizalez con doble z 🌻	264425343		985	301	Abogada. Me gusta la política, los derechos humanos, cine, música, los matices de la vida, reír, el café y creer que nada existe sin razón adecuada.
JoPhiSchlockenc	CuteGingrich	1333211179		22	830	Labrador with robotic fingers who got tired of playing fetch with myself.
LadyB___015	Lady B	1437456989932687366	C.A.B.A.	22	77	Libros, pelis, series, un poco de política y música. Soy de piscis, eso significa que soy medio sensible.
JamesRodriguez	JamesRodriguez	15746198	The World	64086	966	A consumer who interviews songwriters and producers about their music. incl:Britney Spears, Kylie, Janet etc.
TintMarie	Caren 2Much	1475255124264210435		23	698	generous laugh-er
JenniferCummi33	Jennifer	1266495775359610880		113	757	
liudakonovalo52	Liuda	1214220126595076096		112	1476	
GatanCantin	Gaétan Cantin	1496440385580802053	Paris, France	33	118	Gentil, mais pas commode. Gestion de crise, fonction publique. Politique (#avecvous), questions sociétales (#lgbt) et (beaucoup) de musique.
